moisture,protein,fat,ash,crude_fiber,total_carbohydrates,dietary_fiber,sugars,FRAP
14.87666667,21.3442029,1.24,3.786666667,4.264763471,58.53753529,21.83333333,8.304875824,21.56
14.96333333,17.27083333,1.17,3.666666667,5.245827765,58.90833635,24.00666667,7.584067353,41.07
11.95333333,20.91666667,1.33,3.576666667,4.942088706,57.798577,20.62666667,7.268856,28.58
12.63666667,22.16666667,1.236666667,3.973333333,4.238365176,56.42321994,33.84333333,8.445501765,37.72
74.79,14.28666667,2.206827059,0.46,3.091751176,0.18,8.176666667,15.07215882,9.82
88.64666667,3.23,0.677452941,0.66,1.564705882,3.686666667,3.306666667,4.0976,9.13
4,28.3,1.645675765,3.8,2.9,3.7,17.23718658,5.179741176,41.8
8.1,33.7,30.6,5.9,16.9,4.8,17.28636471,2.870588235,58.16
1.9,26.3,1.254066647,2.3,2.6,1,17.64418455,4.825358824,42.19
2.6,28.7,1.645675765,2.7,4.3,3.7,17.49932025,4.827388235,27.39
5.3,30.7,1.620444706,3.4,1.3,2.3,17.22138992,5.834682353,34.54
5.7,17.9,20.2,1.9,6.558823529,12.5,16.44252941,3.757058824,22.32
2.8,22.9,1.206315824,2.8,3.5,6.4,17.86835941,4.531829412,30.67
4.2,26.3,1.356195059,4.1,2.7,4.6,17.82653749,4.825358824,18.25
6.5,24.8,2.2,3.9,6.8,55.8,15.38647801,5.616147059,45.26
8,25.8,4.6,4.2,11.4,46,15.74415317,4.717241176,35.36
6.8,22.9,13.1,4.1,12.9,40.2,18.62376471,2.258823529,45.16
9.1,14.3,8,1.9,4.4,62.3,16.47514696,4.775429412,33.86
9.9,19.7,1,3.4,7.8,58.2,21.87674922,7.065205882,21.89
9.9,22.7,2.7,3.4,7.9,53.4,15.19089918,8.558479059,43.89
8,11.6,2.6,2.5,13,62.7,9.944321518,8.671788235,30.01
3.7,32.9,5.579743059,3,2.1,20.5,15.899372,5.464447059,39.18
9.2,22,14.2,3.5,18.2,32.9,19.74294118,2.258823529,58.6
7.3,18.4,6.9,3.6,4.3,59.5,18.16800005,4.292682353,11.14
9,11.2,16.3,2.3,5.9,55.3,18.1906999,3.647058824,25.66
49,4.9,27.8,1.8,2.5,14,8.428627451,32.06470588,10.94
5.8,8.1,1.9,7.6,3.336265176,42.2,13.05657862,11.47313529,36.84
7.5,9.8,1.8,4.3,17,59.6,10.51991541,11.15004118,33.76
9.2,6.2,1.5,5.1,2.9,75.1,2.334731176,13.47251765,19.31
5,11.1,2.1,10.6,4.932688941,41.3,16.27999511,8.673405882,39.73
8.4,14.3,4.8,3.1,8.1,61.3,16.1565339,6.176029412,17.83
8,16.6,3.237459588,3.2,1.5,37.1,18.99550576,6.9123,20.14
15.1,16.2,18.5,3.7,1.2,45.3,19.21176471,3.735294118,33.76
1.9,3.6,3.251744118,0.5,17.8,10.5,7.863402003,12.35657059,33.45
4.3,18.4,2.013991529,3.8,16.2,45.1,18.20383801,5.504741176,39.78
4.8,34.5576,7.756574588,8.6632,5.733746765,28.83226176,13.4232,10.7,51.81
8.5,2.4,20.5,3.79073502,8,47.1,15.01732473,7.473494118,29.98
5.9,15.7,5.4,2.5,6.6,64,17.60745218,5.710352941,47.11
83,2.4,0.3,1.8,1.7,10.8,4.421035294,6.953694118,3.1
84.9,3.5,0.3,2,1.5,6.9,4.578801961,6.212382353,21.43
84.9,3.4,0.2,4.1,2.4,5,5.019313725,5.469352941,15.71
84.9,5,0.2,5.1,1.3,3.5,4.35754902,5.023882353,21.29
84.9,4,0.2,4.7,2.6,3.7,4.479723529,5.469352941,11.38
86.4,1.8,0.3,1.1,1.7,8.7,2.807331373,6.491558824,18.64
81.5,3.2,1.3,3.3,2.4,8.3,5.938831373,6.502747059,25.6
85.6,3.8,0.8,2.3,2,5.5,3.870605882,5.105911765,11.25
85,3.5,0.5,2.2,2,6.7,4.643115686,6.212382353,8.58
84.8,3.4,0.4,2.6,1.7,7.1,4.685647059,6.212382353,18.17
79.4,3.2,0.2,3.5,3.3,10.4,5.122223529,9.063982353,17.68
88.4,3.2,0.4,1.7,1.1,5.2,2.841645098,4.795841176,10.82
87.7,2.3,0.5,3.2,1.6,4.7,3.287527451,4.624017647,15.36
89.9,2.2,0.5,3,1.5,2.9,3.680156863,2.750452941,21.81
89.2,2.8,0.4,1.6,1.1,4.9,2.829254902,4.7229,7.71
87.4,3.7,0.3,3.1,1.4,4.1,3.313605882,4.296958824,34.49
82.4,4.9,0.3,3.2,3,6.2,6.23712549,6.297647059,11.81
79,5.1,0.3,7.1,3,5.5,5.848243137,10.21157059,26.91
85,4.6,0.9,3.2,2.5,3.8,4.798547059,5.469352941,22.99
89.1,2.5,0.4,1.8,1.6,4.6,2.863586275,4.519017647,3.26
85,4.4,0.3,4.4,1.6,4.3,4.084821569,5.115823529,4.72
82.8,3,0.3,3.2,3.4,7.3,5.699647059,6.297647059,22.96
81.8,4.8,0.4,5.4,2.4,5.2,6.23712549,6.358629412,22.56
56.6,8.8,1.4,3.9,7.4,21.9,6.593392157,30.75819588,32.24
92.2,1.3,0.3,1.6,1.2,3.4,2.163323529,2.626394118,14.05
75.4,6.4,0.2,4.9,3.9,9.2,5.249713725,12.04141176,23.44
93.1,0.6,0.1,1.1,2.1,3,1.794301961,2.552052941,9.46
93.2,0.5,0.1,1,0.1,5.1,1.451992157,3.405705882,6.78
47,3.3,0.4,0.8,0.7,47.8,9.225978,42.07823529,17.38
70.9,2.3,0.2,1.5,0.7,24.4,4.672164706,20.00543118,7.28
91.3,1.3,0.1,5.6,0.8,0.9,3.627215686,2.835570588,14.38
82.8,4.6,0.7,1.9,1.8,8.2,5.175137255,6.297647059,8.35
84,1.4,0.4,2,1.9,10.3,4.411,6.507405882,13.56
93.2,2.2,0.1,2.5,1,2,2.03427451,2.614817647,15.68
87.1,2,0.4,1.6,1.2,7.7,3.093527451,5.603429412,5.96
73.3,1.1,0.8,4.6,1.2,19,4.577929412,16.07934118,0.62
93.1,1.6,0.2,0.2,0.7,4.2,1.667262745,2.604876471,5.25
91,3.4,0.1,1.4,0.6,3.5,2.299823529,2.636335294,18.93
82.8,4.9,0.6,2.7,1.7,7.3,5.709960784,6.297647059,18.44
82.5,5.3,0.4,3.7,2.8,5.3,6.21412549,6.297647059,12.08
72.1,4.8,0.7,3,6.5,12.9,5.165105882,15.41357059,14.3
70.5,4.6,0.5,3.5,7.3,13.6,5.165105882,18.47882941,27.78
80.2,5.4,0.7,4.9,2.1,6.7,6.430792157,8.733335294,12.69
88.4,0.7,0.2,1.3,1.6,7.8,2.621488235,5.777194118,8.08
93.9,0.3,0.2,0.8,0.7,4.1,1.668341176,2.843817647,2.02
94.7,0.6,0.1,0.6,0.4,3.6,1.67794902,2.670641176,13.61
93.6,0.7,0.3,1.3,0.9,3.2,1.792537255,2.552052941,27.06
94.2,0.2,0.02,0.7,0.8,4.1,1.668341176,3.191405882,10.31
91.1,0.8,0.2,1.5,1.1,5.3,2.053984314,3.682517647,16.42
73.9,1.2,0.2,0.7,9.8,14.2,4.8094,13.70533529,22.05
89.6,0.8,0.1,1.2,2.2,6.1,2.251786275,4.626194118,3.01
84.9,2.2,0.5,2.1,2.8,7.5,4.599880392,6.517088235,17.07
93.5,0.3,0.1,0.4,0.2,5.5,1.433227451,3.405705882,4.18
76.1,5,0.7,1.2,3.5,13.5,4.124635294,11.71722353,4.59
90.8,2.1,0.1,0.8,1.2,5,2.283235294,3.522752941,10.6
80.1,4.1,3.5,1.6,2.6,8.1,6.016713725,9.512747059,10.83
79.6,2.1,0.2,1.1,1.6,15.4,3.991517647,9.321047059,5.49
65.2,3.1,0.1,1.1,0.9,29.6,5.001576471,22.76243118,10.51
88.5,4.3,0.8,2.2,1.6,2.6,3.338527451,3.805511765,10.32
91.9,1.8,0.8,2,1.4,2.1,3.090039216,2.551335294,5.98
86.4,5.2,0.7,2.3,1.8,3.6,4.145801961,4.607870588,10.99
86.2,3.8,0.7,1.7,1.3,6.3,3.274272549,4.501841176,0.26
88.7,2,0.7,2.3,1.6,4.7,2.935547059,4.792311765,10.33
88.1,3.1,0.5,2,1.3,5,2.822919608,4.701664706,18.08
88.39,2.153333333,0.756769235,1.782035943,1.723529412,3.846666667,3.576666667,4.006017647,18.09
92.25,0.686666667,0.236493882,1.496666667,1.094117647,4.016666667,1.396666667,2.604876471,10.04
90.97,1.486666667,0.506764706,1.446666667,1.382352941,3.646666667,2.23,2.682629412,7.29
89.20333333,1.573333333,0.732176471,2.39,1.576470588,1.876666667,4.646666667,3.628335294,4.89
91.08333333,0.53,0.483598824,1.54,1.3,2.116666667,4.446666667,2.664394118,17.33
89.23,2.416666667,0.845411765,1.636666667,1.576470588,1.263333333,5.266666667,3.713394118,15.18
92.93,0.476666667,0.326039,0.826666667,1.041176471,1.3,4.213333333,2.344276471,8.22
89.64333333,0.426666667,0.691669647,1.793333333,1.552941176,2.326666667,5.68,3.158923529,16.33
90.99,2.656666667,0.640258824,1.64,1.547058824,2.4,1.356666667,2.689276471,4.03
90.26333333,1.58,0.775493176,1.3,1.564705882,0.84,5.71,2.920629412,6.86
89.16,0.66,0.604610412,1.516666667,1.811764706,3.373333333,5.173333333,3.612511765,8.27
87.18,0.856666667,0.492798647,3.02,2.147058824,5.82,2.626666667,4.618135294,1.45
88.87333333,0.31,0.681081,2.246666667,1.629411765,2.476666667,5.696666667,3.628335294,15.82
90.49666667,1.036666667,0.728434353,1.836666667,1.505882353,1.083333333,5.173333333,2.8291,7.71
92.64,1.138333333,0.438470118,1.566666667,1.094117647,2.07,2.21,2.551335294,12.95
87.67,4.846666667,0.645688235,2.33,1.567647059,0.33,4.42,5.065052941,20.8
89.77,3.22,0.643894118,1.32,1.547058824,3.613333333,1.373333333,3.148688235,6.9
86.99333333,0.526666667,0.367341176,0.836666667,1.738423529,8.926666667,2.453333333,6.838088235,10.73
91.55,1.583333333,0.605823059,1.19,1.358823529,0.383333333,4.47,2.5331,6.76
89.43,1.376666667,0.816669647,0.936666667,1.582352941,1.323333333,6.5,3.939452941,2.39
87.59666667,0.186666667,0.438842059,1.796666667,1.997058824,6.023333333,3.546666667,4.590488235,17.42
82.63666667,3.926666667,0.385294118,0.97,2.220588235,3.883333333,8.173333333,6.321764706,17.83
92.63666667,0.976666667,0.332340471,1.573333333,1.129411765,2.25,2.213333333,2.551335294,11.96
90.55333333,1.846666667,0.769610824,1.13,1.470588235,1.06,5.05,2.8291,5.85
77.94333333,2.063333333,1.356532059,3.046666667,3.835889765,6.77,9.52,11.36333529,21.17
83.37,1.936666667,0.302941176,1.706666667,2.544117647,1.36,10.76333333,6.895294118,14.03
90.44,1.146666667,0.616,1.456666667,1.435294118,3.456666667,3.366666667,2.482217647,0.9
80.58,4.1,1.350688235,1.086666667,3.5288,9.42,4.29,8.941688235,11.34
7.306666667,6.626666667,3.960388235,10.14333333,4.835068353,68.49333333,6.89,13.69655294,31.89
59.35,0.276666667,4.436070588,1.376666667,5.444935294,12.67333333,25.47666667,32.66411765,20.45
91.87666667,0.166666667,0.345981176,0.66,1.194117647,2.856666667,4.05,2.344276471,10.09
14.38333333,0.56,3.083228353,6.433333333,2.797548706,44.31333333,30.93,26.74761765,14.22
77.75,1.56,1.210843824,1,2.836019176,16.17640735,2.45,17.9,26.23
77.45,1.61,1.247314412,0.97,2.818372118,16.49993676,2.34,16.83,9.11
86.4,2.7,0.3,0.7,0.9,9,2.972860784,6.583911765,1.36
87.4,0.7,0.2,0.8,1.7,9.1,2.741331373,7.073970588,16.61
81.3,2.2,0.9,1.1,4.2,10.3,4.943282353,7.210323529,14.88
76.6,2.5,2,1.7,2.8,14.4,4.293517647,12.21916471,1.2
85,0.5,0.4,0.9,1.2,12,3.271094118,6.988982353,10.62
77.2,1.7,1.5,1.2,3.9,14.5,4.024105882,11.07210588,22.46
82.3,0.5,0.8,0.8,5.2,10.4,4.611082353,6.7384,13.95
81.6,0.7,1.2,0.7,1.8,14,3.971588235,7.347876471,6.01
79.7,0.5,1.1,0.7,1.6,16.4,3.991517647,8.6034,14.37
78.7,0.8,0.4,0.4,1.3,18.4,4.674164706,11.02098824,9.4
76.2,0.6,0.6,0.5,0.5,21.6,4.858223529,14.5874,9.85
81.3,0.6,0.2,0.7,0.7,16.5,4.591047059,8.895517647,17.64
88.1,2.3,0.2,1.3,1.5,6.6,2.910762745,4.805841176,9.53
85.6,1.7,0.3,1.3,0.7,10.4,3.298801961,6.725582353,10.16
88.4,0.7,0.1,0.4,0.2,10.2,2.375684314,7.091735294,7.58
75.4,0.8,0.3,1.1,3.5,18.9,4.622635294,15.18445882,13.23
73.4,1.4,0.7,0.9,6,17.6,4.301458824,16.14365294,7.37
64.7,0.9,0.4,3.6,3.2,27.2,4.957458824,22.42025471,15.45
85.7,1.1,0.8,1.1,2,9.3,3.402978431,6.648617647,1.3
83.8,1.1,0.3,0.6,0.7,13.5,3.909564706,7.387735882,4.95
64.6,1.6,0.5,1.5,2.9,28.9,4.957458824,23.53243118,14.98
83.9,0.8,0.3,0.4,0.7,13.9,3.108152941,8.012588824,5.21
74.4,4,0.5,1.7,4.7,14.7,4.029929412,12.55504706,19.65
84,1.4,0.3,1.6,1,11.7,4.316623529,6.791335294,9.34
90.6,1.3,0.2,1,2.1,4.8,2.179572549,3.830517647,7.23
94.2,0.4,0.04,1.1,1.2,3.1,1.792654902,2.552052941,11.69
91.7,1.8,1,0.8,2.1,2.6,2.674960784,2.636335294,6.2
90.3,1.8,1.3,0.8,1.9,3.9,2.824215686,3.077041176,10.33
87.6,2.4,0.3,1.2,1.7,16.8,2.561111765,8.388247647,5.81
88.2,2.8,1.6,1.2,2.9,3.3,3.776860784,4.347276471,2.85
91,1.1,0.7,0.9,1.1,5.2,2.053984314,3.682517647,9.08
92.2,1.5,0.3,0.8,1.1,4.1,1.940943137,2.626394118,19.84
87.8,1.2,0.1,0.9,0.7,9.3,2.51544902,6.670076471,14.2
89.4,2,0.1,1.6,1.8,5.1,2.828803922,4.346076471,13.78
68.9,3.3,0.4,1.3,1,25.1,4.672164706,21.59660765,16.74
68.2,1.3,0.2,1.5,1.1,27.7,4.672164706,20.63260765,7.68
78,0.9,0.1,1,3.5,16.5,4.037988235,10.63863529,4.66
69,1.1,0.4,1.3,6.2,22,4.599164706,21.77884294,7.66
56.5,1.7,0.6,2,12.1,27.1,6.634568627,28.31772529,24.96
76.7,0.8,0.2,0.7,1.7,19.9,4.473811765,14.5874,6.69
62,1.8,0.2,1.2,4.2,30.6,5.306870588,24.98184294,7.43
71.3,0.6,0.2,1,0.6,26.3,4.672164706,19.57837235,3.68
68.5,1.6,0.1,1.3,0.7,27.8,4.672164706,20.63260765,0.37
65.3,1.4,0.3,1.3,4.3,27.4,4.957458824,22.42025471,2.69
93.7,0.4,0.1,1.1,0.9,3.8,1.824419608,2.670641176,8.6
81.1,0.9,0.1,0.4,1.9,15.6,4.591047059,8.380164706,10.77
81.7,1.2,0.7,0.7,2.6,13.1,3.982329412,7.406635294,13.55
79.4,0.6,0.2,0.5,3.9,15.4,3.991517647,9.321047059,19.64
85.9,0.4,0.4,0.3,0.3,12.7,2.354111765,8.429894118,7.91
87.4,0.6,0.1,0.4,0.4,11.1,2.397860784,7.203729412,3.52
71.8,0.9,1,0.6,5.236965647,5,5.781596078,19.62098235,12.29
69.9,1.7,2,2.2,5.9,18.3,4.616988235,20.82905882,8.99
80.4,0.7,0.1,0.5,0.9,17.4,4.603341176,8.077476471,8.28
73.7,1,4.2,1.1,5.4,14.6,4.8094,14.33474706,9.6
72.1,1.1,0.8,1,6.2,18.9,4.561282353,17.20288824,14.45
78.8,2.7,0.1,1.8,1.4,15.2,3.775047059,9.834576471,4.46
14.3,5.1,0.5,4,4.201865529,55.8,10.761159,24.71082047,19.46
74.6,1.4,0.6,1.6,2.5,19.3,4.622635294,15.57228235,6.57
69.2,2.1,0.3,2.4,1.7,24.3,4.672164706,21.59660765,16.16
85.2,0.7,0.9,0.7,3,9.5,3.699154902,6.740294118,9.78
75.2,1.6,1.1,1.3,9.7,11.1,4.4544,13.46457059,17.08
81.2,0.9,0.5,1.5,4.1,11.7,4.7174,7.539147059,21.14
87,1.1,0.4,1.3,4.5,5.7,3.129547059,4.356958824,17.88
82.7,1.4,0.5,1.1,4.3,10,4.481294118,6.670941176,9.32
77.9,1.3,1,2,8.9,8.9,5.829929412,12.55227647,24.82
67.2,3.7,7.2,1.7,8,12.2,7.195556863,21.30135294,28.67
81.8,1.5,2.2,0.9,1.6,12,4.275317647,7.394205882,2.7
85.9,0.8,0.3,0.7,3,9.3,3.366566667,6.710794118,7.47
68.6,0.9,0.4,1,1.4,27.7,4.672164706,21.05066647,12.54
85.8,0.6,0.2,0.8,1.5,11.1,3.000896078,7.151170588,0.29
84.8,0.9,0.1,0.6,1.4,12.2,3.310917647,6.988982353,7.97
63.2,6.3,7.5,0.9,1.5,20.6,6.475745098,23.40366647,12.45
64.8,2.8,0.8,1.9,1.2,28.5,4.957458824,22.42025471,11.12
77.4,1.9,1.5,1.3,0.9,17,4.077282353,11.54451765,14.21
72.7,3,0.3,1.2,5.2,17.6,4.577929412,16.83894706,29.42
85.1,0.5,0.4,0.9,6.6,6.5,4.745233333,6.483558824,11.98
78.8,1.1,0.6,1,2.8,15.7,3.991517647,9.834576471,22.95
76.3,1.1,0.1,1.1,0.7,20.7,4.858223529,14.5874,12.25
76,0.6,0.1,1.1,1.3,20.9,4.858223529,14.62228235,12.11
56.4,3.8,0.5,3.2,2.1,34.4,5.917705882,29.61772529,13.9
51.3,2.7,0.1,1.3,2.7,41.9,7.751262235,37.77588235,6.15
83.4,0.7,0.3,0.5,3.6,11.5,4.159211765,6.906870588,16.09
66.2,1.4,0.7,1.3,3.9,26.5,4.957458824,21.47907824,6.49
69.6,1.3,1,0.8,11.2,16.1,5.956792157,20.39531176,13.48
64.4,1.4,0.1,1.4,4.7,28,5.306870588,23.53243118,6.93
70.8,1.9,0.6,1.6,1.1,24,4.672164706,20.03549,23.52
73.4,2.4,0.4,0.9,2.1,20.8,4.561282353,16.40411765,16.33
74.3,0.9,0.6,0.7,2,21.5,5.024047059,16.40411765,2.47
58.2,2.7,3.5,1.1,1.9,32,6.721039216,27.06596059,12.68
75.4,2.6,1.7,1.4,1.9,17,4.189047059,13.86557059,17.91
71,2.1,1.9,1.3,2.1,21.6,4.599164706,19.98964706,3.38
69.7,0.8,0.6,1.3,1.9,25.7,4.672164706,21.59660765,25
70.2,1.9,0.3,1.7,3,22.9,4.599164706,21.02707824,23.35
66.4,1.2,0.6,1.6,3.9,26.3,4.957458824,21.47907824,9.15
70.2,4.3,4.4,2.3,1.5,17.3,4.616988235,18.73825294,16.44
77.9,2.3,0.9,1.4,3.6,13.9,4.094105882,10.85810588,11.54
74.7,2.1,0.1,1,2,20,4.622635294,15.57228235,1.51
69.6,2.4,0.6,2.1,1.8,23.5,4.672164706,21.59660765,9.89
70,3.3,0.2,2,1.9,22.6,4.599164706,21.02707824,16.98
74.1,4.5,0.5,2.3,1.8,21.3,4.568341176,15.57228235,10.7
66.8,2.9,3.4,3.5,3.8,19.6,6.031968627,23.39996059,14.81
13.2,3.2,0.7,5.5,5.2,72.2,3.489107647,23.80644118,19.29
72,1.1,0.3,1.4,2.8,22.4,4.583164706,19.22531353,3.67
96.1,0.4,0.1,0.2,0.6,2.6,1.657321569,2.552052941,15.07
90.4,0.4,0.2,0.9,0.7,7.4,1.874258824,5.168194118,2.39
92,0.5,0.1,1,0.9,5.5,1.529927451,3.811341176,5.7
81.5,0.9,0.1,1.7,2,13.8,3.971588235,6.953282353,3.81
83.7,1.9,1.3,1.7,5.1,6.3,5.158547059,6.218235294,10.66
74.3,4.3,0.5,2,3.3,15.6,3.975517647,14.16657059,21.48
87.4,1.3,0.5,0.8,3.3,6.7,3.108409804,4.830488235,15.16
65.1,2.7,2.9,1.2,6.8,21.3,6.318439216,23.20778412,11.07
36.1,3.2,0.7,3.9,9.8,46.3,10.184467,48.34176471,18.87
80.1,1.1,0.1,0.8,2.417647059,15.289875,5.64945098,5.1,1.57
54.5,1.6,0.1,1,4.050558824,28.84737255,8.920578392,30.6,18.19
44.1,2,0.2,1.2,4.829323529,35.68943867,10.71107604,44.2,11.37
9.2,2.7,0.2,1.9,5.112754588,73.86497794,4.202519412,44.3,26.27
83.7,1,0.1,0.7,2.446764706,12.22411765,5.022627451,5.1,8.44
76.5,0.9,0.1,0.5,3.107089765,17.58804853,4.469960784,18.8,10.99
35.9,2.1,0.1,1.1,4.811201176,45.49345688,9.162738588,49,7.74
18,2.2,0.2,1.5,3.705013176,72.13035539,5.161833137,55.1,17.68
84.2,1.1,0.1,0.7,2.206070588,12.24176471,4.726607843,6.4,17.81
66.5,1.1,0.1,0.8,3.352941176,26.21176471,6.246921569,23.4,17
37.9,1.9,0.1,1.2,5.134823529,39.87997718,11.08799251,46.2,2.54
25.1,3,0.1,1.4,3.636913412,67.43094363,6.146280196,53.9,11.3
83.7,0.8,0.1,0.7,2.435188235,12.48690588,4.750901961,7,21.06
58.9,1.1,0.1,0.9,4.232911765,28.01292549,7.80029898,31.9,12.53
41.3,1.1,0.1,1,5.169382353,35.68943867,10.71107604,46.1,3.47
22.3,2.1,0.1,1.4,3.326325176,66.50375539,6.275950784,57,8.82
85.1,0.7,0.1,0.6,2.017835294,11.02941176,4.244527451,5.3,8.57
64.1,1,0.1,1,3.052941176,26.52941176,6.106333333,24.9,19.91
44.7,1.4,0.1,1.1,4.829323529,34.14104902,10.71107604,48.1,10.82
25.5,2,0.2,1.6,3.636913412,67.43094363,6.146280196,49.9,17.3
84.6,0.9,0.1,0.7,2.070776471,11.84731618,4.173919608,3.4,21.21
74,0.9,0,0.6,3.561897059,19.97692353,4.880019608,23,8.23
45.8,1.5,0.1,1,4.829323529,32.13310784,10.71107604,43.6,18.35
83.2,1.1,0.1,0.8,2.082058824,12.35679265,4.750901961,7.7,6.11
62.6,0.4,0.1,0.9,3.717647059,26.91019608,6.804568627,31.1,5.41
39.7,1.8,0.2,1.1,5.139882353,39.87997718,10.71107604,40.8,8.34
29.5,2.3,0.1,1.5,3.748448706,52.86227767,8.360383098,57.2,15.51
81.7,1.3,0.1,0.8,2.540882353,13.31647059,4.919215686,7.6,2.52
62.2,1.1,0.1,0.7,3.7035,26.78939608,6.871627451,29.7,26.89
45.2,1.6,0.2,1,4.829323529,34.14104902,10.71107604,43.9,19.06
21.3,2.4,0.2,1.3,3.326325176,71.15741422,5.683009608,57.7,15.23
82.7,0.9,0.1,0.8,2.046764706,12.54588235,5.252862745,5.6,23.03
72.1,1,0,1,3.290261765,20.52398235,4.897666667,27.1,16.51
37.6,1.5,0.2,1.3,5.134823529,39.87997718,11.08799251,50.1,20.7
85.5,0.8,0.1,0.6,1.826658824,11.27058824,3.219507843,7,13.92
57,1.3,0.1,1,4.050558824,27.75410196,8.218887216,31.8,13.02
48.9,1.2,0.1,0.8,4.622323529,29.82972549,10.71107604,44.8,14.41
4.3,18.4,12.2,3.8,16.2,27.05497882,11.79335294,2.682941176,44.54
10.4,3.2,0.3,4.5,5.4,71.99517402,5.009342941,21.61181176,21.11
83.56,0.88,0.282352941,0.65,2.446952941,11.57411765,10.29,5.08,28.26
83.59,1.07,0.282352941,0.62,2.441070588,11.86470588,7.38,7.36,3.01
82.3,0.95,0.505529412,0.66,2.170294118,13.23823529,7.92,8.19,13.22
78.39,0.86,1.066897941,0.75,2.936019176,15.68835882,8.45,11.58,6.03
73.78,1.06,1.189671176,0.78,3.606811176,18.44751176,6.87,17.51,4.07
64.58,1.37,2.518676471,1.08,3.441176471,24.703,7.8,25.16,0.17
66.68,1.14,2.362794118,1.01,3.764705882,23.96770588,8.86,22.32,7.43
55.78,1.34,2.835082353,1.18,3.827029412,28.55567059,8.62,33.07,16.95
39.43,1.82,2.716805882,1.5,5.039970588,38.57740394,11.82,45.44,18.46
82.34,1.03,0.482,0.53,2.170294118,13.14411765,9.5,6.6,26.71
85.55,0.9,0.276470588,0.39,1.791364706,10.96470588,5.74,7.41,6.27
83.12,0.88,0.417664706,0.48,2.058529412,12.61304559,6.08,9.45,12.95
76.47,0.99,1.239785,0.48,3.271183882,16.84123088,5.14,16.92,6.25
71.3,1.07,0.901432353,0.59,3.19327,20.99457059,5.79,21.25,4.8
69.73,0.89,0.641176471,0.57,2.905882353,22.27058824,8.61,20.2,7.79
51.73,1.23,2.416305882,0.82,4.252094118,28.40761765,8.28,37.93,3.98
55.21,1.05,2.416258824,0.78,3.827029412,28.03717647,7.13,35.82,18.66
45.05,1.25,2.668570588,0.97,4.805794118,33.77130141,8.87,43.87,13.46
85.43,0.724039706,0.55,1,0.55,11.48806029,2.991231373,8.76,4.82
81.5,1.2,0.561105882,0.6,1.1,14.1,4.193105882,6.975164706,18.86
13.2,2.6908,3.7,4.34,7.2044,68.9192,4.739540196,24.29324118,19.18
80.2,2,0.8,1.4058,6,9.6,5.551047059,9.222158824,9.29
26.9,2.9971,1.1696,2.4854,4.3129,62.135,9.703434529,47.39838235,9.71
72.6,0.4932,0.3014,0.6028,2.3,23.7,4.583164706,18.59354882,11.95
73,0.702,0.189,1.296,1.404,23.409,4.583164706,18.08298235,16.51
85.2,0.6068,1.406,1.4948,0.5032,10.804,3.351507843,6.938170588,0.85
70.2,4.4998,2.5032,1.49,5.3044,16.0026,6.103733333,19.63825294,16.79
47.2,6.336,0.5808,3.3264,4.763858824,18.5856,7.138098039,42.07823529,18.53
80.8,0.81,0.69,1.1,1.1,15.5,4.614988235,8.211576471,6.34
72.9,0.813,0.4065,0.4878,1.4905,23.9022,4.583164706,18.08298235,10.66
78.2,2.507,1.308,0.8066,3.9022,13.298,4.194105882,10.23851765,17.81
77.9,1.1934,6.8952,0.9061,3.8896,9.3041,5.783752941,11.14404118,4.83
41.9,9.877,13.3049,2.6145,4.7061,27.5975,8.433096098,38.69235294,20.66
73.5,1.5105,0.689,0.901,2.703,20.6965,4.568341176,16.40411765,10.84
82.8,1.3,0.894,1.89,0.395,13.55,3.883741176,7.691811765,12.3
87.47,0.93975,0.888377,1.150254,2.15,5.196191,3.231958824,4.624017647,0.95
92.86,0.375564,0.152796,0.358428,1.035294118,4.094076,1.619870588,2.858117647,5.38
94.42,0.433008,0.042408,0.236034,0.958823529,2.44404,1.773537255,2.552052941,0.35
92.72,0.525616,0.111384,0.307216,1.017647059,2.058056,2.100288235,2.614817647,11.08
91,0.4581,0.1845,0.4302,1.205882353,6.4935,1.880023529,4.733635294,14.73
89.23,1.26009,0.208938,0.277866,1.741176471,6.442614,2.476017647,5.043252941,26.21
95.75,0.646425,1.199775,0.175525,0.958823529,1.05825,1.903733333,2.552052941,7.74
95.4,0.1,0.1,0.2,0.958823529,3.03692,1.834027451,2.670641176,12.02
10.4,3.2,1.812393059,4.5,5.4,76.2,2.334731176,18.76382941,2.1
6.7,2.43,0.1866,4.9449,5.3181,73.41752696,3.595225294,21.6456,9.79
76.93,1.51,1.834065,0.768231,3.179046,17.69212206,4.665870588,12.81304118,22.48
73,1.7766,2.1816,0.891,3.6801,19.22986471,4.684341176,17.18372529,24.39
72.8,1.8088,2.244,0.8704,3.68016,19.22986471,4.684341176,17.18372529,2.2
73.18,1.780848,2.17242,0.893106,3.59388,19.22986471,4.684341176,17.18372529,11.82
76.4,1.6166,1.88328,0.76228,3.64148,17.82153382,4.903341176,12.81304118,29.96
73.2,1.77684,2.13864,0.871,4.1272,18.71757059,4.684341176,17.18372529,11.48
72.55,1.83366,2.2509,0.90585,4.2822,18.96462941,4.684341176,17.18372529,12.36
72.55,1.8117,0.85095,0.919575,4.25475,19.58280588,4.684341176,17.94333118,15.86
41.29,2.38,1.08,2.28,7.72,39.34992353,9.821757333,42.60235294,18.37
